baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	dynamic
ENSG00000274303	2.58425022540635	4.0376792932911	1.35643331270052	2.97668838968021	0.00291380001865516	0.00584242055875308	 misc_RNA	NO
ENSG00000274356	6.50564358497312	2.24426254233923	0.250105496446755	8.97326357966314	2.87856193592154e-19	3.37282887250389e-18	 unprocessed_pseudogene	NO
ENSG00000274364	4.25661932560572	3.07241308035981	0.484773134878521	6.33783693712674	2.33013241041891e-10	1.25073014614237e-09	 lncRNA	NO
ENSG00000274370	11.8519457162453	-2.08694697048349	0.182821998575198	-11.4151851896811	3.51155235281665e-30	8.70414893354153e-29	 lncRNA	NO
ENSG00000274421	3.84136027179948	2.88257927317913	0.689823538593221	4.17871979123482	2.93154603137079e-05	8.33073571734522e-05	 lncRNA	NO
ENSG00000274427	4.30800371391419	2.18681945515158	0.26474275346967	8.26016737565628	1.45468342218838e-16	1.39083747534699e-15	 lncRNA	NO
ENSG00000274428	0.785282014981399	2.18913967478353	0.610175789211403	3.58771965962923	0.000333582672082379	0.00079665767985282	 snRNA	NO
ENSG00000274507	2.28534924588207	2.95148285899553	0.592260689959365	4.98341846594281	6.24706441121617e-07	2.25574376194329e-06	 lncRNA	NO
ENSG00000274520	2.57412488243085	3.76224634113232	0.591719590497451	6.35815748126481	2.04188081267623e-10	1.10177717238879e-09	 misc_RNA	NO
ENSG00000274554	7.66418598851963	2.69978622979027	0.401832583425203	6.7186842012099	1.83372833758732e-11	1.09590662367937e-10	 lncRNA	NO
ENSG00000274591	2.65209928643946	3.40877792050038	0.655468268183077	5.20052317704004	1.98728334595708e-07	7.60663267832587e-07	 lncRNA	NO
ENSG00000274598	3.64693294625181	3.63323919480774	0.693027073813793	5.24256458671042	1.58359932351279e-07	6.14719490984429e-07	 lncRNA	NO
ENSG00000274614	2.23385245403741	3.69406179018378	1.05851110866611	3.48986586908747	0.000483263038057317	0.00112253926539795	 unprocessed_pseudogene	NO
ENSG00000274641	12.1119120916536	2.82166127391237	0.396417794867504	7.11789760814208	1.09585729098713e-12	7.41263111959914e-12	 protein_coding	NO
ENSG00000274666	3.16365282017156	2.79661788078229	0.687401361249642	4.06839153722107	4.73387875818683e-05	0.000130184841245065	 unprocessed_pseudogene	NO
ENSG00000274736	16.2224855139604	-3.13931282560484	0.23273120432624	-13.4890069197777	1.8152917420698e-41	9.26816075235088e-40	 protein_coding	NO
ENSG00000274840	6.10068150791539	3.21890196440476	0.625955528971088	5.14238123225114	2.71277934950816e-07	1.0219473285963e-06	 lncRNA	NO
ENSG00000274841	1.16328369178801	2.65420878829841	0.652487022202074	4.06783383881068	4.74521978618708e-05	0.000130479222531253	 misc_RNA	NO
ENSG00000274885	2.97273949407156	2.52790092699354	0.612115632054247	4.1297767850005	3.63115609174547e-05	0.000101708094178712	NA	NO
ENSG00000274895	12.1909434847103	2.30659963559986	0.259988212790057	8.87193927311795	7.18829790360292e-19	8.15907634141507e-18	 lncRNA	NO
ENSG00000274956	9.05804227774633	-3.01458779153678	0.388126016683867	-7.76703354568522	8.03455704720597e-15	6.63445659257503e-14	 lncRNA	NO
ENSG00000274978	2.78253858226244	3.01155490246145	0.658069354595717	4.57634880188516	4.73161395972984e-06	1.51492939571264e-05	 snRNA	NO
ENSG00000274979	94.366910528482	3.96753890711537	0.303764734731291	13.0612228921999	5.48397113124204e-39	2.41235888882684e-37	 lncRNA	NO
ENSG00000274995	1.59105980951448	2.92260961837667	0.999673847235603	2.92356314657881	0.00346050027348587	0.00684321774128757	 lncRNA	NO
ENSG00000274997	7.77507589127735	3.63143431349867	0.447051118336969	8.12308517873216	4.54480117313014e-16	4.17681592683231e-15	 protein_coding	NO
ENSG00000275014	2.25770177307051	3.74605393034087	0.909641362527624	4.11816577901834	3.81899935323233e-05	0.000106707105216261	 misc_RNA	NO
ENSG00000275090	2.25804183357624	3.55744108590451	0.985089868120614	3.61128583394276	0.000304682632727148	0.00073353564957118	 misc_RNA	NO
ENSG00000275092	7.78398552514156	2.39862868662052	0.244801423873563	9.79826280691644	1.14538496645156e-22	1.70820272297494e-21	 lncRNA	NO
ENSG00000275126	5.16779172306133	4.96409255058132	0.799374081649835	6.20997435935862	5.29932473674808e-10	2.74043536272954e-09	 protein_coding	NO
ENSG00000275139	1.83872849534591	2.96494285113276	0.798726355895859	3.71208841331804	0.00020555615386195	0.000509454189096374	 lncRNA	NO
ENSG00000275191	3.95480817537295	2.23447329389714	0.294380281928482	7.59043125870771	3.18842502989569e-14	2.48846467496028e-13	 lncRNA	NO
ENSG00000275197	2.53356879601882	2.3651106615208	0.543121460075381	4.35466251175665	1.33272080577288e-05	3.99319502996978e-05	 lncRNA	NO
ENSG00000275216	292.189708278404	5.83930694715021	0.3443960798292	16.9552073590564	1.76138869380553e-64	3.3278070815041e-62	 lncRNA	NO
ENSG00000275278	3.90454588034028	3.02471885211471	0.745105790152925	4.05944886228024	4.9188678520248e-05	0.000134847037243272	 lncRNA	NO
ENSG00000275358	1.66928285605714	2.34732517650366	0.44767008886844	5.24342643136356	1.57621673796195e-07	6.12064158201969e-07	 lncRNA	NO
ENSG00000275379	7.55487259934389	4.1804971540254	0.561024271566721	7.45154419496132	9.22539773516178e-14	6.90187694062341e-13	 protein_coding	NO
ENSG00000275381	1.68023939781072	2.04982961312457	0.497912344300157	4.11684835009607	3.84088618361968e-05	0.000107267473948256	 processed_pseudogene	NO
ENSG00000275395	35717.8663956056	-2.35051528050761	0.342091453958413	-6.87101432470557	6.37469915233217e-12	3.97798452115977e-11	 protein_coding	NO
ENSG00000275418	0.872381777732531	-2.31847519728321	0.347562531423555	-6.67067070718798	2.54636991225584e-11	1.50339967832178e-10	 lncRNA	NO
ENSG00000275475	1.49436524991435	-2.22328030113217	0.407002916134737	-5.46256602347332	4.69300901712082e-08	1.94524298537983e-07	 IG_V_pseudogene	NO
ENSG00000275485	5.46292937080862	2.2120066003796	0.28771792522637	7.68810840909284	1.4932626009699e-14	1.20537074452774e-13	 lncRNA	NO
ENSG00000275488	3.68647429772887	3.38277874665736	0.72455052976876	4.66879618145745	3.02969762388747e-06	9.99770952866537e-06	 processed_pseudogene	NO
ENSG00000275491	13.1190065483958	3.12317413854194	0.281136155222566	11.1091159230993	1.13275413506466e-28	2.54469337147293e-27	 lncRNA	NO
ENSG00000275506	4.33254742143378	2.9595923742428	0.517308052233282	5.72114112947958	1.05810957192469e-08	4.72038914360918e-08	 processed_pseudogene	NO
ENSG00000275515	2.56413088004929	2.94318713598305	0.521640870867046	5.64217127214559	1.67918932740568e-08	7.32688421083208e-08	 processed_pseudogene	NO
ENSG00000275516	1.12839643741722	3.03936235801742	0.499389605967119	6.0861546209625	1.15654754700519e-09	5.75019843950021e-09	 lncRNA	NO
ENSG00000275550	1.70186117840735	2.06757974284706	0.70616779157691	2.92788734845871	0.00341273669984552	0.00675658582288326	 processed_pseudogene	NO
ENSG00000275562	2.0041598003471	3.74518076278076	1.06502143110918	3.51653089166504	0.000437225776976698	0.00102419051562625	 unprocessed_pseudogene	DDG
ENSG00000275576	7.87115929292292	3.39729381636889	0.374173974452181	9.0794497969635	1.09125076726015e-19	1.32364198095064e-18	 lncRNA	NO
ENSG00000275586	1.16563528346018	2.51927621122235	0.763919111028247	3.29783111176702	0.000974347202008245	0.00213411083384625	 misc_RNA	NO
ENSG00000275620	24.1308386403172	2.66636272624795	0.335374443789313	7.95040521311456	1.859024335164e-15	1.62646776980481e-14	 lncRNA	NO
ENSG00000275688	24.9096749007649	-2.19670724808969	0.204232880671341	-10.755894158026	5.55922176172957e-27	1.12942008814365e-25	 protein_coding	NO
ENSG00000275691	1.34463453600924	-2.59015795741797	0.36737443505253	-7.05045781709772	1.7833007095526e-12	1.17827175649053e-11	 transcribed_unprocessed_pseudogene	NO
ENSG00000275772	2.70976833448707	2.6019649858829	0.618868154817139	4.20439307731341	2.61783652271475e-05	7.49955011936688e-05	 processed_pseudogene	DDG
ENSG00000275803	2.30573708155777	3.59000169537368	0.893798429736077	4.01656746749236	5.90519635491732e-05	0.000159781705490298	 misc_RNA	NO
ENSG00000275811	2.37791549698393	3.91378382963154	0.872715564128217	4.48460413736421	7.3049423780303e-06	2.27695603751605e-05	 processed_pseudogene	NO
ENSG00000275812	5.926370164833	2.23718421529174	0.2959537390798	7.55923619092545	4.05443098503695e-14	3.13333763476993e-13	 lncRNA	NO
ENSG00000275830	0.795917221721087	-2.31965415805137	0.372858924644153	-6.22126494696404	4.93162559664232e-10	2.55867864099142e-09	 lncRNA	NO
ENSG00000275839	3.77422599985074	2.60171789188784	0.47500752236133	5.4772140848514	4.32074351341509e-08	1.80022197726618e-07	 processed_pseudogene	DDG
ENSG00000275850	2.2050584578284	2.27425832966832	0.650609180443006	3.49558290603855	0.000473027477259942	0.00110144718082031	 lncRNA	NO
ENSG00000275894	17.1292661443603	2.38676336436381	0.281626510082084	8.47492433744308	2.3523237236061e-17	2.3800732482824e-16	 lncRNA	NO
ENSG00000275896	542.992538880287	5.13984473160357	0.477160311104831	10.771735645202	4.6809258898218e-27	9.56672979216921e-26	 protein_coding	NO
ENSG00000275897	7.48030113844815	-2.46286055022027	0.197641658849427	-12.4612420506782	1.2146398872736e-35	4.28184059315934e-34	 lncRNA	NO
ENSG00000275927	2.33937116696716	2.08736787926977	0.520574867115351	4.00973618038161	6.07866256190224e-05	0.000164117884565603	 lncRNA	NO
ENSG00000275966	15.2281059434003	2.63490887862174	0.295836016185481	8.90665346497138	5.25961384898723e-19	6.02833795305503e-18	NA	NO
ENSG00000276036	0.874139568667429	2.04033405404288	0.62703249983422	3.25395263336799	0.00113811254674232	0.00246293682720199	 rRNA_pseudogene	NO
ENSG00000276048	1.30104495983214	2.59108763531914	0.611943284328517	4.23419571988984	2.2937111833307e-05	6.62516352643314e-05	 misc_RNA	NO
ENSG00000276122	57.1478143532477	8.50634659230878	0.576309584350309	14.7600297189196	2.65163943146011e-49	2.22314751351741e-47	 lncRNA	NO
ENSG00000276289	3.40465883444732	2.12541385073506	0.608803199041933	3.49113449811007	0.000480974059397342	0.00111810923606103	 protein_coding	NO
ENSG00000276337	32.8976604356989	2.72352811283884	0.261316226498778	10.4223459420404	1.96056605034962e-25	3.5899636861203e-24	 lncRNA	NO
ENSG00000276368	11.2297208273874	3.2686473596227	0.467649419927111	6.98952510222756	2.75818264077572e-12	1.78528531585922e-11	 protein_coding	NO
ENSG00000276393	2.43885473773432	3.44621132396667	0.920012710332979	3.74583012306361	0.000179798234127479	0.000449583313171406	 unprocessed_pseudogene	NO
ENSG00000276409	30.0237905189963	-2.24301723781736	0.183027418685567	-12.2550886305771	1.5777675239313e-34	5.14191676837325e-33	 protein_coding	NO
ENSG00000276410	6.09195955136445	4.63195900156875	0.940776298203371	4.92354984964496	8.49882140462809e-07	3.0175342508612e-06	 protein_coding	NO
ENSG00000276542	1.29860126386844	2.88360846635528	0.770953971920471	3.74031209563928	0.000183791902553862	0.000458953613162581	 lncRNA	NO
ENSG00000276545	15.2892176274111	2.44845561843654	0.345002991765842	7.09691126417345	1.27575911253932e-12	8.57295067954219e-12	 unprocessed_pseudogene	DDG
ENSG00000276563	7.23977568761557	3.31753477049156	0.368261065409326	9.00864924942335	2.08609932728625e-19	2.46899250057972e-18	 processed_pseudogene	NO
ENSG00000276573	4.99359152948449	2.63038960866112	0.365696098467961	7.19282929099004	6.34622708526624e-13	4.39126781505056e-12	 lncRNA	NO
ENSG00000276575	1.09587031115458	2.03787975504123	0.41804961285799	4.87473183172996	1.08956363045407e-06	3.81729018299061e-06	 miRNA	NO
ENSG00000276603	16.3874741659991	2.02346587923595	0.287611512807214	7.0354133584085	1.98671138292169e-12	1.30614485691185e-11	 lncRNA	NO
ENSG00000276644	1132.19929467606	2.07196023986176	0.203786875810526	10.1672898788055	2.77522911486213e-24	4.68418457188627e-23	 protein_coding	NO
ENSG00000276645	1.4884371930871	2.8763418604373	0.748538981418103	3.84260797612448	0.000121733829426915	0.000312787887869433	 misc_RNA	NO
ENSG00000276662	3.58800440654875	2.50227141353256	0.583082402684269	4.29145417871151	1.77506834569712e-05	5.21230855442563e-05	 unprocessed_pseudogene	NO
ENSG00000276674	1.44054295535067	-2.62772723380761	0.409080918961204	-6.42349010186127	1.33184808665701e-10	7.30476359287815e-10	 IG_V_pseudogene	NO
ENSG00000276712	5.51233388599738	2.61333648811882	0.278728853196808	9.37590944800238	6.85819412235197e-21	9.01771143772245e-20	 miRNA	NO
ENSG00000276727	1.38251253584886	2.25532416526649	0.391143807315381	5.76597180649727	8.11886321699436e-09	3.66703926595059e-08	 lncRNA	NO
ENSG00000276763	2.20967845295326	2.39529228862251	0.40197033100206	5.95887831485313	2.53975118121573e-09	1.21641026784442e-08	 processed_pseudogene	NO
ENSG00000276775	28.8836770475822	-2.75866607525784	0.467919246576073	-5.89560291747764	3.73315738520705e-09	1.75417749545809e-08	 IG_V_gene	NO
ENSG00000276810	1.89827401332553	3.05385539863697	0.582338519842786	5.24412398386667	1.57026586380042e-07	6.0981111948555e-07	 processed_pseudogene	NO
ENSG00000276903	8.68973832260492	3.59781247155286	0.469643144510348	7.66073669680403	1.84869530044961e-14	1.47456828653372e-13	 protein_coding	NO
ENSG00000276923	0.961633031800069	2.04756478460647	0.393380375516518	5.20505066354152	1.93943686252168e-07	7.43181909427645e-07	 lncRNA	NO
ENSG00000276926	2.33501238839682	2.31625348768602	0.322889674337534	7.17351365427907	7.30969583151309e-13	5.02570702163967e-12	 miRNA	NO
ENSG00000276929	0.710828547129438	-2.67350229520496	0.400732499137274	-6.67153849752808	2.53135531932311e-11	1.49534193477341e-10	 unprocessed_pseudogene	NO
ENSG00000276966	35.3833550556391	2.94469027439884	0.358845367539811	8.20601445850393	2.28651894210585e-16	2.15401432877886e-15	 protein_coding	NO
ENSG00000277011	8.10394787650584	2.95552429997887	0.445104805721181	6.64006378270883	3.13547441213384e-11	1.83456800269249e-10	 lncRNA	NO
ENSG00000277030	3.57825034799252	-2.11518850275091	0.360218712740219	-5.87195619755694	4.3068255305937e-09	2.00945980543167e-08	 miRNA	NO
ENSG00000277035	1.16816470861686	2.97354493443201	0.899662053736072	3.3051798973666	0.000949154559708855	0.0020840530547849	 misc_RNA	NO
ENSG00000277040	1.89799349992365	-3.39416282482208	0.360341923169767	-9.41928375961683	4.54175478608496e-21	6.04554749090621e-20	 processed_pseudogene	NO
ENSG00000277128	1.43213084920154	3.19748722897189	0.703203043573665	4.54703269303603	5.44075493752197e-06	1.72620392298813e-05	 lncRNA	NO
ENSG00000277156	2.69146737132405	2.54020673135623	0.445636259186232	5.70017963976911	1.19681243419749e-08	5.31257212832707e-08	 processed_pseudogene	DDG
ENSG00000277157	17.7787843222868	3.61778550044133	0.44468748376553	8.13556853412335	4.10009609167397e-16	3.7817930545902e-15	 protein_coding	NO
ENSG00000277223	12.0599503423878	4.08936286321878	0.402584226272576	10.1577821393579	3.05956981201969e-24	5.14715811051223e-23	 lncRNA	NO
ENSG00000277247	20.1163023827106	2.8443868818225	0.31150247059438	9.13118562557499	6.77531583585608e-20	8.33656658578714e-19	 lncRNA	NO
ENSG00000277268	1.07979221739302	2.74949555040834	0.789169367005997	3.48403735035935	0.000493910556423114	0.00114526016584101	 lncRNA	NO
ENSG00000277288	0.641389127706454	-2.37155823443047	0.315518030422326	-7.51639527939529	5.63071428415779e-14	4.298845888676e-13	 protein_coding	NO
ENSG00000277311	2.25045955681211	3.38986200146097	0.589992779101884	5.7455991353338	9.15960729658328e-09	4.11444702471044e-08	 misc_RNA	NO
ENSG00000277342	8.26405979402279	2.72917498142352	0.273091072112836	9.99364409941561	1.62495746121068e-23	2.57817360660663e-22	 lncRNA	NO
ENSG00000277382	0.935581766114128	2.1903889873348	0.620909347513837	3.52771140602934	0.00041916889092876	0.000984864753749051	 lncRNA	NO
ENSG00000277494	21.1398605824574	-2.04332256495402	0.268090957369278	-7.62175115865426	2.50257129238841e-14	1.97118958396426e-13	 protein_coding	NO
ENSG00000277541	1.71005304767199	2.5772637482737	0.645605974813551	3.99200727505349	6.55163623389143e-05	0.00017598373997057	 lncRNA	NO
ENSG00000277545	1.47387787490527	2.85232428373668	0.654911985476767	4.35527879621904	1.32897662415816e-05	3.98314084635108e-05	 lncRNA	NO
ENSG00000277558	2.19955259083498	2.73479090209619	0.615998812101979	4.43960418164482	9.01244790967714e-06	2.77230146609351e-05	 lncRNA	NO
ENSG00000277559	9.43004201638017	3.57600824092435	0.48967660557592	7.30279576398901	2.81848850870319e-13	2.01135582036228e-12	 lncRNA	NO
ENSG00000277579	2.37265597950196	3.45306611217728	0.734740323583009	4.69970954545978	2.60531772391905e-06	8.67268723978836e-06	 lncRNA	NO
ENSG00000277581	2.7340602940235	2.57526068546461	0.373225776175599	6.90000758214775	5.19997638155059e-12	3.27730409978187e-11	 lncRNA	NO
ENSG00000277586	49.9517032948873	-2.73922493671203	0.402803539171917	-6.80039937668702	1.04329520077642e-11	6.38117509196358e-11	 protein_coding	NO
ENSG00000277589	5.6923537242353	2.30477061442449	0.4198033956129	5.49011903788818	4.01662945584495e-08	1.67948775554035e-07	 lncRNA	NO
ENSG00000277602	1.28984883714826	2.53697301275466	0.385788613992868	6.57607021238207	4.83044519892266e-11	2.76397197858243e-10	 lncRNA	NO
ENSG00000277610	2.95165065752222	2.93315265093405	0.437755228481195	6.7004400178399	2.07792881645581e-11	1.23483005677715e-10	 snRNA	NO
ENSG00000277634	0.898878920165238	2.7086252628643	0.962689066117466	2.81360343458373	0.0048989622670283	0.00941488093674712	 misc_RNA	NO
ENSG00000277653	1.38408857724162	-4.26780484512401	0.399424999528793	-10.6848716283628	1.19814699704853e-26	2.37532062790114e-25	 misc_RNA	NO
ENSG00000277737	1.45352891377845	-2.00087868689036	0.513433794474614	-3.89705295682341	9.7370333489913e-05	0.00025394331631167	 unprocessed_pseudogene	DDG
ENSG00000277763	4.59131340600016	-2.16755026798115	0.182757140928364	-11.8602767419675	1.90344955250576e-32	5.44575190185842e-31	 lncRNA	NO
ENSG00000277840	12.9889703604604	2.98414944983984	0.294301334013505	10.1397754782277	3.67944277768346e-24	6.15462239899904e-23	 lncRNA	NO
ENSG00000277846	1.95551757094984	3.76795252555245	0.57733520291875	6.52645552618886	6.73443005742597e-11	3.80300500680923e-10	 snoRNA	NO
ENSG00000277876	0.737797934606943	2.60462670787392	0.864749621247917	3.01200098141146	0.00259531758450229	0.00525653741376469	 unprocessed_pseudogene	NO
ENSG00000277883	1.07934597580482	2.26533374819906	0.564255053351226	4.01473364703565	5.95129635743522e-05	0.000160933479362924	 unprocessed_pseudogene	DDG
ENSG00000277893	1.7935338466147	2.07484965309268	0.453144246618863	4.57878405954433	4.67686712860478e-06	1.49868843628684e-05	 protein_coding	NO
ENSG00000277895	3.78676707100789	2.05508778868587	0.318345111818968	6.45553430031785	1.07837751598424e-10	5.97046879140067e-10	 lncRNA	NO
ENSG00000277911	1.98043243157597	3.14289059291132	0.697020785889247	4.509034244799	6.51233974311505e-06	2.04451263334276e-05	 lncRNA	NO
ENSG00000277918	2.28461277340708	4.05609839800886	1.2470349952969	3.25259388333618	0.00114356811289377	0.00247382890947756	 snRNA	NO
ENSG00000277945	2.02150829462154	2.82384703850606	0.454961375804865	6.20678411109171	5.407980839574e-10	2.79293772314466e-09	 lncRNA	NO
ENSG00000277975	0.999127095876133	3.08886144321077	0.469694490795068	6.57632036088425	4.82232972964497e-11	2.75971348766031e-10	 unprocessed_pseudogene	NO
ENSG00000278099	2.542549298719	4.23145167993176	1.46268432564512	2.89293568389439	0.00381659441452577	0.00748888378514058	 snRNA	NO
ENSG00000278195	7.63375179830905	-2.20128292930422	0.266464742358209	-8.26106639783898	1.4437674270788e-16	1.38072257931833e-15	 protein_coding	NO
ENSG00000278196	567.510902011232	-2.81333051296321	0.324950248391506	-8.65772691939493	4.81264804925892e-18	5.13557898811862e-17	 IG_V_gene	NO
ENSG00000278200	1.44391407610925	2.8464102657946	0.518927899860244	5.48517485099795	4.13060650131642e-08	1.72532740234961e-07	 lncRNA	NO
ENSG00000278236	1.43105931523123	2.18888322638202	0.715040363699715	3.06120232857408	0.00220450071267917	0.0045242088510998	 misc_RNA	NO
ENSG00000278263	6.07486404833768	-2.69503856366379	0.398666343571962	-6.76013565508652	1.37862597787499e-11	8.33641708568126e-11	 IG_V_gene	NO
ENSG00000278275	3.58820880146772	4.50317242543347	0.706780170746496	6.3713904433358	1.87322080737723e-10	1.01504502591662e-09	 transcribed_processed_pseudogene	DDG
ENSG00000278318	17.0839117016937	-2.09248478148415	0.211386375675519	-9.89886304071054	4.21034203572359e-23	6.4819978513179e-22	 protein_coding	NO
ENSG00000278367	4.05078432843688	2.89619953160363	0.358470075205674	8.07933418135927	6.51213441312562e-16	5.9080435200116e-15	 lncRNA	NO
ENSG00000278399	1.62210579837844	2.81695388198737	0.443841751271322	6.34675280979899	2.19907040997491e-10	1.1844126204434e-09	 unprocessed_pseudogene	DDG
ENSG00000278413	2.03901814401144	3.55711863028068	1.19765491006969	2.97006975913762	0.00297732131085384	0.00595842131711343	 misc_RNA	NO
ENSG00000278421	2.11490380242991	3.52980358761076	0.703088626374907	5.02042481587316	5.15573283355343e-07	1.87988913829619e-06	 misc_RNA	NO
ENSG00000278462	2.69688143969014	3.13471172244234	0.558598328903671	5.61174561441073	2.00295737681917e-08	8.66672786647308e-08	 lncRNA	NO
ENSG00000278463	5.99530009266621	3.98606026712079	0.542638396556361	7.34570257544755	2.04681068716281e-13	1.48024597904923e-12	 protein_coding	NO
ENSG00000278475	3.40354766224918	2.20628712300488	0.625706096131892	3.52607579923566	0.000421766236066289	0.00099042126350282	 lncRNA	NO
ENSG00000278486	2.11457661859534	2.51963254302085	0.549355576090746	4.58652401592196	4.50686581472209e-06	1.44828722896987e-05	 processed_pseudogene	NO
ENSG00000278487	1.52183015711397	2.40885437192618	0.661144757984182	3.64345983664868	0.000268997642878548	0.000653184397224277	 processed_pseudogene	NO
ENSG00000278496	1.9760878161445	2.70460624657346	0.692590080146298	3.90506061825511	9.4201768989142e-05	0.000246290678210372	 unprocessed_pseudogene	NO
ENSG00000278505	34.0733067667141	4.13923397512113	0.472947425096329	8.75199600521783	2.09611823860879e-18	2.2996161505615e-17	 protein_coding	NO
ENSG00000278535	1678.99531562605	-2.38453131239056	0.15251661955781	-15.6345670347534	4.2334248073428e-55	4.76818544646814e-53	 protein_coding	NO
ENSG00000278546	2.93261148146416	2.76435895898142	0.37500195337093	7.37158549210831	1.6861058073529e-13	1.2308344819764e-12	 lncRNA	NO
ENSG00000278588	9.84324030885852	4.86712417442279	0.634961893651157	7.6652224693924	1.78521491045113e-14	1.42532114700439e-13	 protein_coding	NO
ENSG00000278594	1.49235843704613	2.87832059058555	0.52455711826588	5.48714427916051	4.0848348956672e-08	1.70696219603062e-07	 processed_pseudogene	NO
ENSG00000278631	0.315969802230337	-2.36530995031194	0.542460687194371	-4.36033431758054	1.29863879981777e-05	3.89791298886661e-05	 processed_pseudogene	DDG
ENSG00000278637	4.70153424028991	3.09855339638192	0.526157468564343	5.88902292850947	3.88485552001684e-09	1.82232616258181e-08	 protein_coding	NO
ENSG00000278683	1.6136521433092	3.38424522192039	0.589864190612916	5.73732950020901	9.61810243802848e-09	4.31142536359383e-08	 unprocessed_pseudogene	DDG
ENSG00000278705	10.1694415386127	4.34101671964213	0.514525597300866	8.43693052865499	3.25779966208163e-17	3.26880250969219e-16	 protein_coding	NO
ENSG00000278716	7.43057806033629	3.12883316330166	0.42025472699356	7.44508737756472	9.68802749877629e-14	7.22820293712157e-13	 lncRNA	NO
ENSG00000278771	52.4724427814951	2.51035877533651	0.367902624091149	6.82343264481461	8.88904281684847e-12	5.46950288766552e-11	 misc_RNA	NO
ENSG00000278818	3.18983895907225	3.22063944185944	0.787772999754975	4.08828360817288	4.34576659980133e-05	0.000120310445714535	 misc_RNA	NO
ENSG00000278829	4.44745570039832	2.6233483715318	0.540503530073085	4.85352680523119	1.21284939399557e-06	4.22252033415679e-06	 lncRNA	NO
ENSG00000278842	3.31192262284395	2.98167410080988	0.47761420689164	6.24285052200375	4.29667479535801e-10	2.24429957013744e-09	 processed_pseudogene	NO
ENSG00000278857	16.4457445100208	-2.05795049508804	0.389037339273494	-5.28985340823878	1.22414432596603e-07	4.82317448417311e-07	 IG_V_gene	NO
ENSG00000278862	0.793348404878905	2.35130564375963	0.726788882042002	3.2351975956943	0.00121558574981651	0.00261568175987915	 TEC	NO
ENSG00000278863	3.04907940739721	3.6153118838851	0.917682545770056	3.93961059905676	8.16139711225256e-05	0.000215604835883718	 TEC	NO
ENSG00000278893	3.02522560161346	2.56034193943469	0.469401452040525	5.45448235898012	4.91157105824208e-08	2.02886237023485e-07	 TEC	NO
ENSG00000278896	5.21483654768194	2.46636782964486	0.488309067602645	5.0508335668504	4.39886223562928e-07	1.61584583761607e-06	 TEC	NO
ENSG00000278909	23.2898565069197	6.13449483122486	0.508329529806713	12.0679489809641	1.55973341482312e-33	4.79354951581096e-32	 TEC	NO
ENSG00000278958	1.47055148250634	3.61376885540362	0.502500902431416	7.19156689653277	6.40519372142943e-13	4.4275861101191e-12	 TEC	NO
ENSG00000278963	5.72020486090222	2.04879268304216	0.403670638465903	5.0754067494934	3.86667952637772e-07	1.42958000922025e-06	 TEC	NO
ENSG00000278967	2.54746433729103	2.74752887909371	0.677670411846173	4.05437338131473	5.02688695291841e-05	0.000137596682665075	 TEC	NO
ENSG00000278972	1.95267255403559	2.36309271694033	0.842029684825244	2.80642447591472	0.00500946539865667	0.0096087408266411	 TEC	NO
ENSG00000278979	2.1183530917876	2.15287415801334	0.650793103343306	3.30807770849665	0.00093938739665082	0.0020648190268009	 TEC	NO
ENSG00000278983	10.5826157479224	2.76859176652245	0.437998778088314	6.32100340235245	2.59870303134783e-10	1.38852635056951e-09	 TEC	NO
ENSG00000278998	1.60702019830515	2.84354624360695	0.485156270843414	5.86109345482359	4.59829079608335e-09	2.13766556364469e-08	 TEC	NO
ENSG00000278999	4.83830223221072	2.320230641848	0.479525644790921	4.83859553092232	1.30759842293473e-06	4.5331405499305e-06	 TEC	NO
ENSG00000279006	7.21548322406169	2.42287494588906	0.566408537550708	4.27761021464503	1.88910432124176e-05	5.5250034928142e-05	 lncRNA	NO
ENSG00000279016	0.762705975979122	2.25899863068505	0.735008659317312	3.07343131546674	0.0021161239398058	0.00435942160113353	 TEC	NO
ENSG00000279017	19.2673493998997	3.09173115791976	0.327494541647159	9.4405578253905	3.70800050218055e-21	4.96312780242894e-20	 TEC	NO
ENSG00000279020	2.27481982748578	3.10874679641823	0.742775765946093	4.18530994001741	2.84777261685688e-05	8.11107539410034e-05	 TEC	NO
ENSG00000279021	3.60985682038478	4.2767943219459	0.909805799424887	4.70077715997125	2.59173222251678e-06	8.63236962050069e-06	 TEC	NO
ENSG00000279024	6.19810427365301	3.62961520698598	0.512758396227819	7.07860706657905	1.45610604906752e-12	9.72270941362707e-12	 TEC	NO
ENSG00000279029	5.78123743657647	2.66285085838216	0.469465312253132	5.67209288712341	1.41063450680806e-08	6.21327820263397e-08	 TEC	NO
ENSG00000279032	0.801315783207311	2.76671753527048	0.854956532529319	3.23609146196634	0.00121178549780151	0.00260818888276283	 TEC	NO
ENSG00000279071	3.45590347800251	2.97721072137874	0.504435380125046	5.90206563354201	3.5897828883369e-09	1.68951806745536e-08	 TEC	NO
ENSG00000279078	3.19925412740165	3.00736157514913	0.588717556669294	5.10832663486963	3.2502442980144e-07	1.2124978683348e-06	 lncRNA	NO
ENSG00000279083	2.82833928865082	3.24166421840108	0.783336354286806	4.13827878747243	3.49921026635172e-05	9.8329340374013e-05	 TEC	NO
